Rk;Player;Pos;Age;Tm;G;GS;MP;FG;FGA;FGP;ThreeP;ThreePA;ThreePP;TwoP;TwoPA;TwoPP;eFGP;FT;FTA;FTP;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;NOM;APE;IMG;IMGT;;
163;Josh Giddey;PF;20;OKC;76;76;31.1;7.1;14.7;.482;1;3.1;.325;6.1;11.6;.524;.516;1.4;1.9;.731;1.9;5.9;7.9;6.2;0.8;0.4;2.8;1.9;16.6;jo;gidde;https://www.basketball-reference.com/req/202106291/images/headshots/giddejo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/OKC-2023.png;;
226;Serge Ibaka;C;33;MIL;16;0;11.6;1.6;3.4;.481;0.4;1.1;.333;1.3;2.3;.556;.537;0.5;0.8;.615;0.9;1.8;2.8;0.3;0.1;0.4;0.7;1.4;4.1;se;ibaka;https://www.basketball-reference.com/req/202106291/images/headshots/ibakase01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIL-2023.png;;
316;Tyrese Maxey;SG;22;PHI;60;41;33.6;7.3;15.2;.481;2.7;6.2;.434;4.7;9.1;.513;.568;3;3.6;.845;0.4;2.6;2.9;3.5;0.8;0.1;1.3;2.2;20.3;ty;maxey;https://www.basketball-reference.com/req/202106291/images/headshots/maxeyty01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHI-2023.png;;
272;Christian Koloko;C;22;TOR;58;19;13.8;1.2;2.6;.480;0;0.2;.083;1.2;2.4;.514;.483;0.6;1;.627;1.4;1.5;2.9;0.5;0.4;1;0.3;2.2;3.1;ch;kolok;https://www.basketball-reference.com/req/202106291/images/headshots/kolokch01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOR-2023.png;;
34;Darius Bazley;C;22;PHO;7;0;8.7;1.7;3.6;.480;0.3;1.1;.250;1.4;2.4;.588;.520;0.3;0.7;.400;0.7;1.6;2.3;0.9;0.4;0.7;0.7;1.3;4;da;bazle;https://www.basketball-reference.com/req/202106291/images/headshots/bazleda01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHO-2023.png;;
464;Jae'Sean Tate;SF;27;HOU;31;7;21.8;3.5;7.4;.480;0.4;1.5;.283;3.1;5.9;.530;.509;1.6;2.2;.725;1.3;2.5;3.8;2.7;0.7;0.2;1.5;3.4;9.1;ja;tate;https://www.basketball-reference.com/req/202106291/images/headshots/tateja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/HOU-2023.png;;
119;Mamadi Diakite;C;26;CLE;22;2;8;1.1;2.3;.480;0.3;1;.333;0.8;1.3;.586;.550;0.1;0.1;1.000;0.4;1;1.4;0.4;0.2;0.4;0.5;1.2;2.6;ma;diaki;https://www.basketball-reference.com/req/202106291/images/headshots/diakima01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/CLE-2023.png;;
349;Monte Morris;PG;27;WAS;62;61;27.3;4;8.3;.480;1.3;3.3;.382;2.7;5;.543;.555;1;1.2;.831;0.4;3;3.4;5.3;0.7;0.2;1;1.2;10.3;mo;morri;https://www.basketball-reference.com/req/202106291/images/headshots/morrimo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/WAS-2023.png;;
442;Pascal Siakam;PF;28;TOR;71;71;37.4;8.9;18.5;.480;1.3;4;.324;7.6;14.5;.523;.515;5.2;6.7;.774;1.8;6;7.8;5.8;0.9;0.5;2.4;3.2;24.2;pa;siaka;https://www.basketball-reference.com/req/202106291/images/headshots/siakapa01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOR-2023.png;;
24;Desmond Bane;SG;24;MEM;58;58;31.7;7.8;16.2;.479;2.9;7;.408;4.9;9.2;.534;.568;3.1;3.5;.883;0.7;4.3;5;4.4;1;0.4;2.2;2.6;21.5;de;bane;https://www.basketball-reference.com/req/202106291/images/headshots/banede01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MEM-2023.png;;
104;Jae Crowder;PF;32;MIL;18;3;18.9;2.5;5.2;.479;1.3;3.1;.436;1.2;2.2;.538;.606;0.6;0.7;.833;0.9;2.9;3.8;1.5;0.7;0.3;0.4;1.5;6.9;ja;crowd;https://www.basketball-reference.com/req/202106291/images/headshots/crowdja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIL-2023.png;;
214;Jrue Holiday;PG;32;MIL;67;65;32.6;7.3;15.3;.479;2.4;6.1;.384;5;9.1;.542;.556;2.3;2.6;.859;1.2;3.9;5.1;7.4;1.2;0.4;2.9;1.7;19.3;jr;holid;https://www.basketball-reference.com/req/202106291/images/headshots/holidjr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIL-2023.png;;
396;Norman Powell;SG;29;LAC;60;8;26.1;5.7;11.8;.479;1.9;4.8;.397;3.8;7.1;.534;.559;3.8;4.6;.812;0.4;2.5;2.9;1.8;0.8;0.3;1.7;2.1;17;no;powel;https://www.basketball-reference.com/req/202106291/images/headshots/powelno01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/LAC-2023.png;;
334;Shake Milton;SG;26;PHI;76;11;20.6;3.2;6.6;.479;0.7;1.9;.378;2.4;4.7;.521;.535;1.3;1.5;.853;0.5;2;2.5;3.2;0.3;0.2;1.2;1.6;8.4;sh;milto;https://www.basketball-reference.com/req/202106291/images/headshots/miltosh01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHI-2023.png;;
469;Daniel Theis;C;30;IND;7;1;15.6;3;6.3;.477;0.3;1.6;.182;2.7;4.7;.576;.500;0.7;1.7;.417;1;2.1;3.1;1.3;0.3;0.9;0.4;1;7;da;theis;https://www.basketball-reference.com/req/202106291/images/headshots/theisda01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/IND-2023.png;;
217;Al Horford;C;36;BOS;63;63;30.5;3.6;7.6;.476;2.3;5.2;.446;1.3;2.4;.539;.627;0.2;0.3;.714;1.2;5;6.2;3;0.5;1;0.6;1.9;9.8;al;horfo;https://www.basketball-reference.com/req/202106291/images/headshots/horfoal01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BOS-2023.png;;
454;Jalen Smith;C;22;IND;68;31;18.8;3.6;7.5;.476;0.8;2.8;.283;2.8;4.7;.593;.530;1.5;2;.759;1.9;3.9;5.8;1;0.3;0.9;1.1;2.3;9.4;ja;smith;https://www.basketball-reference.com/req/202106291/images/headshots/smithja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/IND-2023.png;;
368;Jordan Nwora;SF;24;IND;24;11;24.6;4.9;10.3;.476;1.9;4.5;.422;3;5.8;.518;.569;1.3;1.8;.721;0.9;3.8;4.7;2.1;0.5;0.3;1.3;1.7;13;jo;nwora;https://www.basketball-reference.com/req/202106291/images/headshots/nworajo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/IND-2023.png;;
343;Moses Moody;SG;20;GSW;63;3;13;1.7;3.6;.476;0.8;2.1;.363;0.9;1.5;.641;.584;0.6;0.8;.698;0.4;1.2;1.7;0.8;0.3;0.1;0.5;0.9;4.8;mo;moody;https://www.basketball-reference.com/req/202106291/images/headshots/moodymo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/GSW-2023.png;;
14;OG Anunoby;SF;25;TOR;67;67;35.6;6.3;13.2;.476;2.1;5.5;.387;4.2;7.7;.539;.556;2.1;2.5;.838;1.4;3.5;5;2;1.9;0.7;2;3;16.8;og;anuno;https://www.basketball-reference.com/req/202106291/images/headshots/anunoog01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOR-2023.png;;
80;Vlatko Čančar;PF;25;DEN;60;9;14.8;1.8;3.8;.476;0.7;1.9;.374;1.1;1.9;.580;.570;0.6;0.7;.927;0.4;1.7;2.1;1.3;0.4;0.2;0.6;1.4;5;vl;čanča;https://www.basketball-reference.com/req/202106291/images/headshots/čančavl01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DEN-2023.png;;
205;Gordon Hayward;SF;32;CHO;50;50;31.5;5.5;11.6;.475;1;3.2;.325;4.5;8.4;.532;.520;2.6;3.2;.811;0.7;3.6;4.3;4.1;0.8;0.2;2;1.4;14.7;go;haywa;https://www.basketball-reference.com/req/202106291/images/headshots/haywago01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/CHO-2023.png;;
172;Jerami Grant;PF;28;POR;63;63;35.7;6.9;14.5;.475;2.3;5.7;.401;4.6;8.8;.523;.554;4.4;5.4;.813;0.8;3.7;4.5;2.4;0.8;0.8;1.8;2.4;20.5;je;grant;https://www.basketball-reference.com/req/202106291/images/headshots/grantje01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/POR-2023.png;;
58;Mikal Bridges;SG;26;BRK;27;27;34.2;8.9;18.6;.475;2.5;6.7;.376;6.3;11.9;.531;.543;5.9;6.6;.894;0.9;3.6;4.5;2.7;1;0.6;1.8;1.6;26.1;mi;bridg;https://www.basketball-reference.com/req/202106291/images/headshots/bridgmi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BRK-2023.png;;
243;Cameron Johnson;PF;26;PHO;17;16;25.2;4.8;10.2;.474;2.6;5.8;.455;2.2;4.4;.500;.604;1.6;1.9;.818;0.8;3;3.8;1.5;0.9;0.4;0.6;1.7;13.9;ca;johns;https://www.basketball-reference.com/req/202106291/images/headshots/johnsca01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHO-2023.png;;
532;Delon Wright;PG;30;WAS;50;14;24.4;2.8;5.8;.474;0.8;2.4;.345;1.9;3.4;.564;.545;1;1.2;.867;1.2;2.4;3.6;3.9;1.8;0.3;0.9;1.2;7.4;de;wrigh;https://www.basketball-reference.com/req/202106291/images/headshots/wrighde01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/WAS-2023.png;;
513;Andrew Wiggins;SF;27;GSW;37;37;32.2;6.8;14.3;.473;2.4;6.1;.396;4.4;8.2;.530;.557;1.2;1.9;.611;1.6;3.4;5;2.3;1.2;0.8;1.3;2.9;17.1;an;wiggi;https://www.basketball-reference.com/req/202106291/images/headshots/wiggian01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/GSW-2023.png;;
27;Harrison Barnes;PF;30;SAC;82;82;32.5;4.6;9.6;.473;1.6;4.3;.374;3;5.3;.553;.556;4.3;5;.847;1.1;3.4;4.5;1.6;0.7;0.1;1;1.3;15;ha;barne;https://www.basketball-reference.com/req/202106291/images/headshots/barneha01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAC-2023.png;;
219;Danuel House Jr.;SF;29;PHI;56;5;14.4;1.7;3.5;.472;0.7;2;.336;1;1.6;.644;.566;0.8;1.1;.750;0.2;1.5;1.7;0.8;0.3;0.2;0.5;1.2;4.8;da;house;https://www.basketball-reference.com/req/202106291/images/headshots/houseda01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHI-2023.png;;
354;Mike Muscala;C;31;BOS;20;4;16.2;2.1;4.5;.472;1.3;3.3;.385;0.9;1.2;.708;.612;0.5;0.7;.692;0.7;2.7;3.4;0.6;0.2;0.3;0.5;1.4;5.9;mi;musca;https://www.basketball-reference.com/req/202106291/images/headshots/muscami01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BOS-2023.png;;
441;Shaedon Sharpe;SG;19;POR;80;15;22.2;3.8;8.1;.472;1.3;3.5;.360;2.6;4.6;.559;.551;0.9;1.3;.714;0.8;2.2;3;1.2;0.5;0.3;1;1.7;9.9;sh;sharp;https://www.basketball-reference.com/req/202106291/images/headshots/sharpsh01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/POR-2023.png;;
279;Anthony Lamb;SF;25;GSW;62;4;19.3;2.4;5.1;.471;1.2;3.2;.367;1.2;1.9;.652;.588;0.7;1;.767;0.9;2.6;3.5;1.5;0.5;0.3;0.9;2.2;6.7;an;lamb;https://www.basketball-reference.com/req/202106291/images/headshots/lamban01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/GSW-2023.png;;
243;Cameron Johnson;PF;26;TOT;42;41;28.5;5.3;11.3;.470;2.5;6.1;.404;2.9;5.2;.548;.579;2.4;2.9;.842;0.8;3.6;4.4;1.9;1.2;0.3;0.9;2;15.5;ca;johns;https://www.basketball-reference.com/req/202106291/images/headshots/johnsca01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
211;George Hill;PG-SG;36;TOT;46;1;18.1;1.7;3.6;.470;0.7;2.1;.358;1;1.5;.620;.572;0.9;1.2;.764;0.3;1.5;1.8;2.4;0.6;0.1;0.7;1.2;5;ge;hill;https://www.basketball-reference.com/req/202106291/images/headshots/hillge01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
40;Saddiq Bey;SF;23;ATL;25;7;25.2;4.3;9.2;.470;2;5;.400;2.3;4.2;.552;.578;1;1.2;.862;1.6;3.2;4.8;1.4;0.8;0;0.7;1.5;11.6;sa;bey;https://www.basketball-reference.com/req/202106291/images/headshots/beysa01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ATL-2023.png;;
5;Santi Aldama;PF;22;MEM;77;20;21.8;3.2;6.8;.470;1.2;3.5;.353;2;3.4;.591;.560;1.4;1.9;.750;1.1;3.7;4.8;1.3;0.6;0.6;0.8;1.9;9;sa;aldam;https://www.basketball-reference.com/req/202106291/images/headshots/aldamsa01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MEM-2023.png;;
426;D'Angelo Russell;PG;26;TOT;71;71;32.5;6.3;13.4;.469;2.7;6.9;.396;3.5;6.5;.548;.572;2.5;3;.829;0.5;2.5;3;6.2;1;0.4;2.6;2;17.8;d';russe;https://www.basketball-reference.com/req/202106291/images/headshots/russed'01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
253;Herbert Jones;PF;24;NOP;66;66;29.6;3.6;7.6;.469;0.8;2.5;.335;2.7;5.1;.536;.525;1.9;2.4;.764;1.5;2.6;4.1;2.5;1.6;0.6;1.3;3.2;9.8;he;jones;https://www.basketball-reference.com/req/202106291/images/headshots/joneshe01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NOP-2023.png;;
74;Jared Butler;PG;22;OKC;6;1;12.8;2.5;5.3;.469;1.2;2.3;.500;1.3;3;.444;.578;0;0;;0.2;0.5;0.7;1.3;0.8;0;0.8;0.8;6.2;ja;butle;https://www.basketball-reference.com/req/202106291/images/headshots/butleja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/OKC-2023.png;;
271;Kevin Knox;SF;23;DET;42;1;14.1;2;4.3;.469;1;2.8;.371;1;1.5;.651;.589;0.6;0.8;.788;0.5;2.1;2.6;0.4;0.3;0.3;0.8;1.8;5.6;ke;knox;https://www.basketball-reference.com/req/202106291/images/headshots/knoxke01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DET-2023.png;;
533;McKinley Wright IV;PG;24;DAL;27;1;12.4;1.7;3.6;.469;0.3;1;.321;1.4;2.6;.529;.515;0.5;0.7;.684;0.3;1.4;1.7;2.1;0.3;0.2;0.7;0.9;4.2;mc;wrigh;https://www.basketball-reference.com/req/202106291/images/headshots/wrighmc01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DAL-2023.png;;
243;Cameron Johnson;PF;26;BRK;25;25;30.8;5.6;12;.468;2.3;6.2;.372;3.3;5.8;.572;.565;3;3.5;.851;0.8;4;4.8;2.1;1.4;0.3;1.1;2.2;16.6;ca;johns;https://www.basketball-reference.com/req/202106291/images/headshots/johnsca01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BRK-2023.png;;
377;Eugene Omoruyi;SF;25;OKC;23;2;11.8;1.9;4.1;.468;0.3;1.3;.258;1.6;2.7;.571;.511;0.7;1.2;.607;1;1.3;2.3;0.5;0.6;0;0.7;2;4.9;eu;omoru;https://www.basketball-reference.com/req/202106291/images/headshots/omorueu01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/OKC-2023.png;;
58;Mikal Bridges;SF-SG;26;TOT;83;83;35.7;7.1;15.3;.468;2;5.3;.382;5.1;9.9;.514;.535;3.8;4.3;.895;1;3.4;4.4;3.3;1.1;0.7;1.5;1.9;20.1;mi;bridg;https://www.basketball-reference.com/req/202106291/images/headshots/bridgmi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
184;Quentin Grimes;SG;22;NYK;71;66;29.9;4;8.5;.468;2.2;5.7;.386;1.8;2.7;.641;.599;1.1;1.4;.796;0.7;2.5;3.2;2.1;0.7;0.4;1;2.5;11.3;qu;grime;https://www.basketball-reference.com/req/202106291/images/headshots/grimequ01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NYK-2023.png;;
227;Andre Iguodala;PF;39;GSW;8;0;14.1;0.9;1.9;.467;0.1;1.1;.111;0.8;0.8;1.000;.500;0.3;0.4;.667;0.4;1.8;2.1;2.4;0.5;0.4;1.1;1.4;2.1;an;iguod;https://www.basketball-reference.com/req/202106291/images/headshots/iguodan01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/GSW-2023.png;;
281;Romeo Langford;SG;23;SAS;43;21;19.6;2.8;6;.467;0.4;1.4;.262;2.4;4.6;.530;.498;0.9;1.3;.696;1.3;1.3;2.7;1.2;0.6;0.3;0.7;1.6;6.9;ro;langf;https://www.basketball-reference.com/req/202106291/images/headshots/langfro01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAS-2023.png;;
399;Taurean Prince;PF;28;MIN;54;4;22.1;3.3;7;.467;1.4;3.6;.381;1.9;3.4;.557;.565;1.2;1.4;.844;0.3;2.2;2.4;1.6;0.5;0.3;1.3;2.3;9.1;ta;princ;https://www.basketball-reference.com/req/202106291/images/headshots/princta01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIN-2023.png;;
346;Ja Morant;PG;23;MEM;61;59;31.9;9.3;19.9;.466;1.5;4.9;.307;7.8;15;.519;.504;6.1;8.1;.748;1;4.9;5.9;8.1;1.1;0.3;3.4;1.6;26.2;ja;moran;https://www.basketball-reference.com/req/202106291/images/headshots/moranja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MEM-2023.png;;
465;Jayson Tatum;SF;24;BOS;74;74;36.9;9.8;21.1;.466;3.2;9.3;.350;6.6;11.8;.558;.543;7.2;8.4;.854;1.1;7.7;8.8;4.6;1.1;0.7;2.9;2.2;30.1;ja;tatum;https://www.basketball-reference.com/req/202106291/images/headshots/tatumja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BOS-2023.png;;
182;AJ Griffin;SF;19;ATL;72;12;19.5;3.4;7.4;.465;1.4;3.6;.390;2;3.8;.536;.560;0.6;0.7;.894;0.5;1.6;2.1;1;0.6;0.2;0.6;1.2;8.9;aj;griff;https://www.basketball-reference.com/req/202106291/images/headshots/griffaj01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ATL-2023.png;;
426;D'Angelo Russell;PG;26;MIN;54;54;32.9;6.3;13.5;.465;2.7;7;.391;3.5;6.4;.546;.567;2.6;3.1;.856;0.5;2.5;3.1;6.2;1.1;0.4;2.7;2.2;17.9;d';russe;https://www.basketball-reference.com/req/202106291/images/headshots/russed'01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIN-2023.png;;
91;Josh Christopher;SG;21;HOU;64;2;12.3;2.4;5.1;.465;0.3;1.4;.236;2.1;3.8;.550;.497;0.7;0.9;.750;0.3;0.8;1.1;1.1;0.5;0.2;0.9;0.9;5.8;jo;chris;https://www.basketball-reference.com/req/202106291/images/headshots/chrisjo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/HOU-2023.png;;
309;Caleb Martin;SF;27;MIA;71;49;29.3;3.6;7.7;.464;1.2;3.3;.356;2.4;4.4;.545;.540;1.3;1.6;.805;1.2;3.6;4.8;1.6;1;0.4;1.1;2;9.6;ca;marti;https://www.basketball-reference.com/req/202106291/images/headshots/martica01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIA-2023.png;;
351;Dejounte Murray;SG;26;ATL;74;74;36.4;8.3;17.8;.464;1.8;5.2;.344;6.5;12.6;.514;.514;2.1;2.6;.832;0.7;4.5;5.3;6.1;1.5;0.3;2.2;1.4;20.5;de;murra;https://www.basketball-reference.com/req/202106291/images/headshots/murrade01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ATL-2023.png;;
264;Luke Kennard;SG;26;LAC;35;11;20.7;2.8;6;.464;1.7;3.8;.447;1.1;2.3;.494;.604;0.5;0.6;.950;0.2;2.2;2.4;1.1;0.5;0.1;0.9;1.3;7.8;lu;kenna;https://www.basketball-reference.com/req/202106291/images/headshots/kennalu01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/LAC-2023.png;;
523;Patrick Williams;PF;21;CHI;82;65;28.3;3.8;8.3;.464;1.4;3.4;.415;2.4;4.9;.498;.549;1.1;1.3;.857;1;3;4;1.2;0.9;0.9;1.2;1.8;10.2;pa;willi;https://www.basketball-reference.com/req/202106291/images/headshots/willipa01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/CHI-2023.png;;
292;Damian Lillard;PG;32;POR;58;58;36.3;9.6;20.7;.463;4.2;11.3;.371;5.4;9.4;.574;.564;8.8;9.6;.914;0.8;4;4.8;7.3;0.9;0.3;3.3;1.9;32.2;da;lilla;https://www.basketball-reference.com/req/202106291/images/headshots/lillada01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/POR-2023.png;;
170;Eric Gordon;SG;34;LAC;22;11;24.9;3.7;8;.463;2.1;5;.423;1.5;2.9;.531;.597;1.5;1.7;.842;0.2;1.5;1.7;2.1;0.6;0.4;1;1.5;11;er;gordo;https://www.basketball-reference.com/req/202106291/images/headshots/gordoer01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/LAC-2023.png;;
58;Mikal Bridges;SF;26;PHO;56;56;36.4;6.3;13.6;.463;1.8;4.7;.387;4.5;9;.503;.529;2.8;3.1;.897;1;3.3;4.3;3.6;1.2;0.8;1.4;2.1;17.2;mi;bridg;https://www.basketball-reference.com/req/202106291/images/headshots/bridgmi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHO-2023.png;;
107;Seth Curry;SG;32;BRK;61;7;19.9;3.4;7.4;.463;1.5;3.8;.405;1.9;3.6;.525;.568;0.8;0.9;.927;0.2;1.4;1.6;1.6;0.6;0.1;0.8;1.6;9.2;se;curry;https://www.basketball-reference.com/req/202106291/images/headshots/curryse01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BRK-2023.png;;
157;Darius Garland;PG;23;CLE;69;69;35.5;7.6;16.4;.462;2.4;6;.410;5.1;10.4;.492;.537;4;4.7;.863;0.4;2.3;2.7;7.8;1.2;0.1;2.9;2.1;21.6;da;garla;https://www.basketball-reference.com/req/202106291/images/headshots/garlada01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/CLE-2023.png;;
135;David Duke Jr.;SG;23;BRK;23;0;9.9;1.6;3.4;.462;0;0.5;.083;1.5;2.9;.530;.468;0.5;0.7;.706;0.5;0.8;1.3;0.9;0.4;0;0.8;1.3;3.7;da;duke ;https://www.basketball-reference.com/req/202106291/images/headshots/duke da01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BRK-2023.png;;
509;Derrick White;SG;28;BOS;82;70;28.3;4.3;9.2;.462;1.8;4.8;.381;2.5;4.5;.548;.560;2;2.3;.875;0.6;2.9;3.6;3.9;0.7;0.9;1.2;2.2;12.4;de;white;https://www.basketball-reference.com/req/202106291/images/headshots/whitede01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BOS-2023.png;;
53;Jamaree Bouyea;PG;23;MIA;4;0;16.3;1.5;3.3;.462;0.5;1.3;.400;1;2;.500;.538;0.3;0.5;.500;0.3;1;1.3;1;1;0.5;1;1.3;3.8;ja;bouye;https://www.basketball-reference.com/req/202106291/images/headshots/bouyeja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIA-2023.png;;
78;Kentavious Caldwell-Pope;SG;29;DEN;76;76;31.3;3.8;8.3;.462;1.8;4.2;.423;2.1;4.1;.502;.569;1.4;1.6;.824;0.5;2.3;2.7;2.4;1.5;0.5;1.1;1.9;10.8;ke;caldw;https://www.basketball-reference.com/req/202106291/images/headshots/caldwke01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DEN-2023.png;;
466;Terry Taylor;PF;23;IND;26;2;8.8;1.2;2.5;.462;0.2;0.7;.222;1;1.8;.553;.492;0.2;0.3;.714;0.8;0.7;1.5;0.4;0.1;0.2;0.3;0.9;2.7;te;taylo;https://www.basketball-reference.com/req/202106291/images/headshots/taylote01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/IND-2023.png;;
224;De'Andre Hunter;SF;25;ATL;67;67;31.7;5.7;12.3;.461;1.5;4.3;.350;4.2;8;.521;.522;2.6;3.1;.826;0.7;3.6;4.2;1.4;0.5;0.3;1.2;3;15.4;de;hunte;https://www.basketball-reference.com/req/202106291/images/headshots/huntede01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ATL-2023.png;;
462;Edmond Sumner;SG;27;BRK;53;12;13.9;2.3;5.1;.461;0.6;1.6;.356;1.8;3.4;.511;.519;1.9;2;.917;0.2;1.2;1.5;1.3;0.6;0.2;0.9;1.6;7.1;ed;sumne;https://www.basketball-reference.com/req/202106291/images/headshots/sumneed01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BRK-2023.png;;
87;Julian Champagnie;SF;21;SAS;15;3;20.9;3.9;8.5;.461;2.2;5.4;.407;1.7;3.1;.553;.590;0.9;1.1;.824;0.7;3.3;4;0.7;0.3;0.3;0.7;1.7;11;ju;champ;https://www.basketball-reference.com/req/202106291/images/headshots/champju01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAS-2023.png;;
99;Mike Conley;PG;35;MIN;24;24;31.4;4.5;9.8;.460;2.4;5.8;.420;2.1;4;.515;.583;2.6;3;.863;0.7;2.5;3.1;5;1.2;0.2;1.2;1.9;14;mi;conle;https://www.basketball-reference.com/req/202106291/images/headshots/conlemi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIN-2023.png;;
140;Anthony Edwards;SG;21;MIN;79;79;36;8.9;19.5;.459;2.7;7.3;.369;6.3;12.2;.513;.528;4;5.3;.756;0.6;5.2;5.8;4.4;1.6;0.7;3.3;2.4;24.6;an;edwar;https://www.basketball-reference.com/req/202106291/images/headshots/edwaran01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIN-2023.png;;
405;Julius Randle;PF;28;NYK;77;77;35.5;8.5;18.6;.459;2.8;8.3;.343;5.7;10.3;.553;.536;5.2;6.9;.757;1.8;8.1;10;4.1;0.6;0.3;2.8;3;25.1;ju;randl;https://www.basketball-reference.com/req/202106291/images/headshots/randlju01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NYK-2023.png;;
255;Tre Jones;PG;23;SAS;68;65;29.2;5;10.9;.459;0.7;2.3;.285;4.4;8.6;.506;.489;2.2;2.5;.860;0.8;2.8;3.6;6.6;1.3;0.1;1.6;1.4;12.9;tr;jones;https://www.basketball-reference.com/req/202106291/images/headshots/jonestr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAS-2023.png;;
